1.000000e-10 1.123757e-02 3.328358e+01
3.340485e-10 1.123757e-02 3.328358e+01
1.115884e-09 1.123757e-02 3.328358e+01
3.727594e-09 1.123757e-02 3.328358e+01
1.245197e-08 1.123757e-02 3.328358e+01
4.159562e-08 1.161102e-02 1.691877e+01
1.389495e-07 1.221246e-02 1.408752e+01
4.641589e-07 1.358137e-02 1.154699e+01
1.550516e-06 1.640702e-02 9.277575e+00
5.179475e-06 2.148403e-02 7.336184e+00
1.730196e-05 2.995306e-02 5.670574e+00
5.779693e-05 4.304417e-02 4.230196e+00
1.930698e-04 6.195643e-02 2.992730e+00
6.449467e-04 8.655078e-02 1.987439e+00
2.154435e-03 1.137301e-01 1.289821e+00
7.196857e-03 1.420996e-01 8.686926e-01
2.404099e-02 1.774006e-01 5.817728e-01
8.030857e-02 2.202568e-01 3.831369e-01
2.682696e-01 2.651256e-01 2.702703e-01
8.961505e-01 3.251043e-01 1.967306e-01
2.993577e+00 4.223543e-01 1.323105e-01
1.000000e+01 5.390278e-01 8.551914e-02
