3.000000e+00 6.771188e+00 5.309400e+03
4.000000e+00 9.663547e-01 5.619587e+03
5.000000e+00 1.220739e-01 5.854895e+03
6.000000e+00 4.719040e-02 6.053578e+03
7.000000e+00 1.770775e-02 6.450551e+03
8.000000e+00 2.743582e-02 6.773514e+03
9.000000e+00 1.063663e-02 7.210722e+03
1.000000e+01 1.785084e-03 7.815313e+03
1.100000e+01 9.335727e-04 1.249972e+04
1.200000e+01 1.027504e-03 8.451080e+04
1.300000e+01 2.051982e-03 4.582267e+05
1.400000e+01 1.112538e-03 2.410322e+06
1.500000e+01 2.634598e-04 2.257595e+07
