1.000000e-03 4.015482e+00
1.123324e-03 4.012248e+00
1.261857e-03 4.008625e+00
1.417474e-03 4.004567e+00
1.592283e-03 4.000023e+00
1.788650e-03 3.994939e+00
2.009233e-03 3.989251e+00
2.257020e-03 3.982892e+00
2.535364e-03 3.975787e+00
2.848036e-03 3.967853e+00
3.199267e-03 3.958999e+00
3.593814e-03 3.949128e+00
4.037017e-03 3.938133e+00
4.534879e-03 3.925899e+00
5.094138e-03 3.912301e+00
5.722368e-03 3.897207e+00
6.428073e-03 3.880478e+00
7.220809e-03 3.861965e+00
8.111308e-03 3.841518e+00
9.111628e-03 3.818980e+00
1.023531e-02 3.794195e+00
1.149757e-02 3.767010e+00
1.291550e-02 3.737278e+00
1.450829e-02 3.704867e+00
1.629751e-02 3.669663e+00
1.830738e-02 3.631580e+00
2.056512e-02 3.590571e+00
2.310130e-02 3.546632e+00
2.595024e-02 3.499821e+00
2.915053e-02 3.450262e+00
3.274549e-02 3.398158e+00
3.678380e-02 3.343801e+00
4.132012e-02 3.287576e+00
4.641589e-02 3.229959e+00
5.214008e-02 3.171521e+00
5.857021e-02 3.112903e+00
6.579332e-02 3.054800e+00
7.390722e-02 2.997929e+00
8.302176e-02 2.942979e+00
9.326033e-02 2.890567e+00
1.047616e-01 2.841182e+00
1.176812e-01 2.795128e+00
1.321941e-01 2.752490e+00
1.484968e-01 2.713102e+00
1.668101e-01 2.676552e+00
1.873817e-01 2.642208e+00
2.104904e-01 2.609276e+00
2.364489e-01 2.576872e+00
2.656088e-01 2.544105e+00
2.983647e-01 2.510158e+00
3.351603e-01 2.474334e+00
3.764936e-01 2.436097e+00
4.229243e-01 2.395067e+00
4.750810e-01 2.351010e+00
5.336699e-01 2.303819e+00
5.994843e-01 2.253491e+00
6.734151e-01 2.200117e+00
7.564633e-01 2.143883e+00
8.497534e-01 2.085066e+00
9.545485e-01 2.024042e+00
1.072267e+00 1.961281e+00
1.204504e+00 1.897349e+00
1.353048e+00 1.832888e+00
1.519911e+00 1.768598e+00
1.707353e+00 1.705199e+00
1.917910e+00 1.643393e+00
2.154435e+00 1.583811e+00
2.420128e+00 1.526960e+00
2.718588e+00 1.473173e+00
3.053856e+00 1.422565e+00
3.430469e+00 1.375019e+00
3.853529e+00 1.330182e+00
4.328761e+00 1.287508e+00
4.862602e+00 1.246309e+00
5.462277e+00 1.205847e+00
6.135907e+00 1.165413e+00
6.892612e+00 1.124409e+00
7.742637e+00 1.082402e+00
8.697490e+00 1.039154e+00
9.770100e+00 9.946111e-01
1.097499e+01 9.488786e-01
1.232847e+01 9.021807e-01
1.384886e+01 8.548164e-01
1.555676e+01 8.071189e-01
1.747528e+01 7.594207e-01
1.963041e+01 7.120234e-01
2.205131e+01 6.651737e-01
2.477076e+01 6.190455e-01
2.782559e+01 5.737324e-01
3.125716e+01 5.292537e-01
3.511192e+01 4.855734e-01
3.944206e+01 4.426335e-01
4.430621e+01 4.003962e-01
4.977024e+01 3.588866e-01
5.590810e+01 3.182291e-01
6.280291e+01 2.786665e-01
7.054802e+01 2.405577e-01
7.924829e+01 2.043523e-01
8.902151e+01 1.705473e-01
1.000000e+02 1.396318e-01
